Nama Produk;Nama Customer;Review;Rating;Merchant;Link;
Casio General W-737H-1A2VDF Illuminator Digital Dial Black Resin Strap;R***o;barang diterima ok, pelayananannya juga ok. makasih ??;5;Machtwatch;https://www.tokopedia.com/machtwatch/casio-general-w-737h-1a2vdf-illuminator-digital-dial-black-resin-strap/review;
Casio General W-737H-1A2VDF Illuminator Digital Dial Black Resin Strap;l***i;josssss;5;Machtwatch;https://www.tokopedia.com/machtwatch/casio-general-w-737h-1a2vdf-illuminator-digital-dial-black-resin-strap/review;
Casio General W-737H-1A2VDF Illuminator Digital Dial Black Resin Strap;Iqbal;Mantulita Matalitti;5;Machtwatch;https://www.tokopedia.com/machtwatch/casio-general-w-737h-1a2vdf-illuminator-digital-dial-black-resin-strap/review;
Casio General W-737H-1A2VDF Illuminator Digital Dial Black Resin Strap;A***i;Suka bentuk hexagonalnya. Sebutannya MiniKong emang pas. Apalagi yg warna grey ini, outstanding banget.;5;Machtwatch;https://www.tokopedia.com/machtwatch/casio-general-w-737h-1a2vdf-illuminator-digital-dial-black-resin-strap/review;
Digitec DG-3119T;Andika;bintang 5;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;j***a;terbaik pokoknyaa,penanganannya bagusss. thankyouuu kakk??;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Riyan;Paket sudah datang pengiriman lumayan cepat semoga sukses buat toko nya;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;T***r;sesuai pesanan, kualitas bagus;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;frengki;barangnya bagus saya suka;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;H***l;Bahan dan materialnya Ok banget! Pelayanannya juga mantap ????????????;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Muh;Semoga Awet barang nya;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;D***E;sampai sesuai estimasi, barang ok. semua berfungsi. mudah mudahan awet. recomended banget;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Loedy;cocok;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Aldi;beli kakap naik uberr, mantap benerrr ??;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Sofwan;ntappsss!;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;H***o;dah sampai paket nya, keren!!;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;budi;ok banget;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;S***i;pengiriman cepat,barang original,makasih,semoga awet;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;M***d;Mantap;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;A***g;Jam tangan nya keren, pengemasan juga OK. ?? berfungsi semua fiturnya. ?? Semoga Awet dan jangan lupa naro terus hilang lagi ketika ambil air wudhu. ??;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Dadan;done.. barang bagus, recommended banget??????;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;GustiMega;Barang sesuai pesanan;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Yoga;moga awet;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;iir;sesuai deskripsi, sesuai pict dan recomended seller ??;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Herman;bentuk terlalu small kurang sporti kalau dipakai;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Mahendra;I like it... good ??;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Purnomo;barang oke, pengiriman cepat;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Ali;barang bagus;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Achmad;Pas Ditangan, modelnya keren lagi.. makasih;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Aji;selalu terbaik.. berkah toko dan kurirnya..;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;arffan;mantap;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Septiyan;Keren banget ka jamnya, semua fiturnya berfungsi normal, dapet kotak akrilik bagus banget juga. Recommended seller. bakal pesen lagi nanti. Terimakasih;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Cholidin;Barang good....nggak kekecilan dan tdk kebesaran.....pas lagh. Tapi pengirimanya lama...estimasi tgl 13-15....barang datang tgl 16.;3;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Ramdhani;mantap..;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;irfandia;toko nya amanah, barang ORI & bagus, cuman kecewa sama jasa kurirnya,, jelas2 dari toko sudah mencantumkan alamat yg detail disertai nomor hp, Malah ditunda pengirimannya dengan alasan alat kurang lengkap, kurang teliti kurirnya;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;s***i;jam tangan nya sangat bagus;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Landong;Good;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;R***y;Sesuai!;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Fitriah;Overall toko ini bagus dan bertanggung jawab. Barang rusak dan dilakukan penggantian barang baru. Mungkin next nya diperhatikan cara packing yang aman, karena box mika saya Terima dalam kondisi pecah, jarum analog rusak. Barang pengganti sudah diterima kondisi baik,tapi diterima lumayan lama.;3;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;t***u;barang bagus, ukuran pas di tangan. elegan ketika di pakai;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Heri;mantapppp original....;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;R***o;OK SIP MANTAP;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;A***l;mantap, barang bagus, pokok nya sip.;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Shihabuddin;Pengiriman Cepat Seller Responsif;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;y***l;Barangmya bagus, kokoh, fiturnya sesuai.;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;A***i;okeeee;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Agung;MANTAB EUY;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Akbar;cakep harganya murah ori;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;O***A;good...??;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Lazuardi;no words, pokoknya mantep dah barangnya. pengiriman jg cepet, minta disettingin jg diturutin sama seller. good;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Hidayat;oke bgt, sesuai dgn yg dideskripsikan, top;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Sunardi;ok;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;Bagas;bagus bgt aslii.. semoga suami sukaaa;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;pahlawan;fast respon, paking aman, kurir cepat, dan kualitas barang bagus;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;S***i;bagus, hanya saja untuk manual book nya gak sesuai, jd agak bingung buat reset jam digital nya terutama buat alarm, msh coba ngotak ngatik sendiri..;5;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Digitec DG-3119T;r***z;kirain ukuran sedang.. ternyata kecil di lengen gw . pakah lengen ke gedean?;3;Liga Arloji;https://www.tokopedia.com/liga-arloji/digitec-dg-3119t-jam-tangan-pria-double-time-ga2100-ga-2100?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);D***e;semoga Awet;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);A***n;good;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Andika;Seller gercep, ramah. Kurir fast. Barang bagus tidak mengecewakan. Mantap.;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);SUFYAN;semoga awet. baru dicoba sih;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);ahmad;pas di tanggan model nyaaa jugaa keren;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Yusia;strap nya tebal, bahan berkualitas;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Tude;Jam nya oke sesuai dengan harganya, semoga ga gampang lecet warnanya. Tampilan oke juga, cocok buat dipake jalan jalan tapi ga cocok dipake di malam hari karena bukan jam digital. Overall 8/10;4;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Aulia;Nice watch for my brother ??;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Tyan;Keren;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);F***o;jam tangannya keren, tapi agak sedikit disayangkan ada 1 strap kecil yang ga berguna karena paten;4;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);S***a;Bagus dan berfungsi dengan baik;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);muhammad;barang sesuai pict dan cepat sampai;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Bagus;baguss;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);I***n;suka desainnya yg simple dan minimalis menurut saya, tapi agak sulit pasang di ring pertama mungkin masih kaku talinya karena baru, but it's ok good product semoga awet??;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);S***y;guddlah pokoknya , sellernya ramah . malam order, siang sampai;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);ari;terlalu bagus;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);B***g;mantap, semoga awet;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Daniel;modelnya keren, simple dan gk norak;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Moh;Udah 2x beli yang ini, puas bgt dan suka bgt sama designnya, terkesan mewah dan mahalll. Simple minimalist ??.;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Dewi;bagus sesuai deskripsi,makasi seller sudah merespon dengan baik??;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Aditya;mantab;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Anis;bagus;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Sandy;puas bnget;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);R***e;Sedikit kekecilan tapi ga masalah. Design-nya simple, elegan, warnanya bagus saya suka, mantep deh produk lokal??;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);n***a;oke pas d tangan makasih min;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);K;modelnya keren sesuai sama di gambar, ada garansi nya 6 bulan;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Achmad;Bagus, strap tebel, simple, elegan.;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);n***o;overall bagus bgt, tipis tpi strapnya tebel.. simple bgt desainnya jdi lebi elegan;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);zikri;udah di pake 1 minggu, aman, sesuai exspektasi;5;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Noviyanti;PO nya agak lama, but overall jam nya bagusss;4;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);H***n;Bagus keren, cuman harganya cepet naik hehe;4;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Dicky;barangnya bagus, hanya saja kurir yang mengantarkan tidak sopan, meninggalkan barang di atas pintu tempat yang salah dan tidak memberikan kabar lewat telpon atau chat, untung saja saya cek resinya diluar tokopedia dan melihat keterangan, kalau tidak mungkin barang tidak akan sampai ke tangan saya, terimakasih;4;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);T***n;nice;4;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Luthfi;Jam mantap kaliiii,;4;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);M***d;dulu pertama kali beli disini dibonusin batre cadangan. pembelian kedua ga dikasih;3;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);A***l;So So;3;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Nand;Kendala: Kualitas barang bermasalah, Pelayanan penjual kurang, Pengiriman lama;1;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);I***n;claimnya water resist tp kena air wudhu sekali aja nembus. minta claim garansi ternyata cuma hanya bisa garansi mesin.;1;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);miguel;Mohon maaf banget kalo kita slow respond kak, karena ada banyak banget chat yang masuk dan harus dibalas satu satu :(;1;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);Muhammad;Proses yg sangat lama;1;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
Roodolph Watch Erudite All Black (40mm);R***o;Barang baru pakai 1 hari langsung mati Dan di suruh claim garansi. Nanti Kalo udh resolved Baru di kasih feed back bagus tq;1;Roodolph Watch;https://www.tokopedia.com/roodolphwatch/jam-tangan-pria-roodolph-watch-erudite-all-black-40mm?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;Aziz;barang dah sampe, jam original, enak dipake, mantap;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;Reyhan;mantap pokoknnya;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;Zulfikri;mantabbb ...josss banget dah;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;Ahmad;"""Wellcome to The Family Mr.Casio Royale"" Mantaps Gan ??????";5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;A***i;sesuai ekspektasi, ukuran pas di tangan;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;Taufiq;good;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
